"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00021555",447,8,10,8,10,8,13,2,4,6,8,8,7,7,3,17,8,11,13,6,6,7,9,14,11,13,8,12,13,15,15,7,7,5,9,6,9,1,6,6,3,10,10,7,12,4,7,6,10,2,6,3,1,2,8,3,0,0,1,3,0,0,2,0,0,0,2,0,1,1,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021556",285,6,2,2,2,3,1,0,1,2,1,1,1,0,0,3,2,2,1,0,3,3,4,5,7,7,12,15,16,17,16,19,23,12,11,10,6,6,7,4,5,3,1,2,7,1,3,4,6,0,3,3,1,2,1,2,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021557",340,7,7,6,8,3,1,1,1,1,0,2,2,1,0,2,1,1,2,0,1,0,0,5,6,8,12,14,20,15,16,24,16,15,21,16,12,9,10,7,7,5,3,4,3,3,5,2,5,0,1,1,1,3,1,2,0,1,0,2,1,2,2,0,2,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021559",338,2,6,3,6,3,6,1,4,3,1,2,2,2,2,2,2,2,2,1,5,6,5,8,6,11,2,5,6,7,8,8,5,5,4,3,7,9,12,4,10,3,5,5,3,6,9,4,5,5,4,6,1,3,4,3,4,8,10,2,2,3,3,8,2,4,4,2,0,0,3,2,3,3,0,1,0,1,0,0,4,3,2,1,4,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
"E00021560",431,4,8,1,8,6,4,9,7,9,3,10,5,5,9,4,6,9,3,6,9,7,6,8,15,9,13,5,8,7,7,12,8,11,11,9,5,6,6,4,7,9,8,7,5,6,9,9,10,9,2,1,3,5,4,2,2,3,1,2,4,5,4,2,3,0,2,2,1,1,1,4,0,1,1,0,2,2,0,2,0,2,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
"E00021561",278,2,2,1,0,0,2,0,1,0,0,1,1,1,0,1,1,1,0,1,11,25,9,22,10,17,9,9,14,12,10,5,10,11,6,10,6,7,8,3,4,2,4,3,1,0,4,3,3,4,1,0,0,0,1,1,1,5,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021562",372,2,5,2,3,6,5,4,2,5,3,3,10,5,4,1,6,1,8,4,6,13,8,15,17,13,13,9,10,11,12,11,8,3,7,7,5,6,8,9,3,9,6,3,5,3,4,1,2,9,3,4,3,2,2,3,3,1,2,2,0,0,2,1,2,3,0,2,1,1,0,2,3,1,0,5,1,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021563",402,8,1,2,9,2,6,6,4,1,9,6,9,6,4,11,7,8,8,6,7,7,11,7,16,7,5,7,7,7,4,13,8,8,12,3,6,7,8,9,9,8,6,3,5,4,5,5,6,4,4,3,3,2,2,1,1,4,1,5,2,2,5,3,0,0,0,0,5,0,1,5,5,2,2,3,1,1,0,0,3,3,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00021564",313,2,4,3,1,6,3,1,7,1,6,4,6,7,7,1,0,2,3,3,8,5,8,8,6,2,4,6,7,9,9,8,5,6,6,4,1,5,10,6,4,2,2,6,6,3,1,1,3,1,0,4,1,2,2,4,0,1,1,5,1,4,3,3,2,4,2,3,1,2,3,4,3,1,2,2,2,3,1,3,1,2,2,4,2,2,2,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0
"E00021565",207,3,4,7,8,5,5,3,2,3,2,2,2,2,0,2,3,1,2,3,1,4,3,4,7,5,7,5,2,5,10,2,3,5,1,6,4,7,3,1,7,1,7,2,1,3,2,2,3,3,3,2,1,1,1,1,1,0,0,1,0,0,2,3,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
"E00021566",446,3,2,3,0,5,4,4,5,2,2,3,1,7,3,2,4,6,3,4,15,34,32,26,32,27,13,14,9,15,5,11,5,10,10,7,8,4,2,2,0,0,5,7,4,5,3,2,3,5,3,6,6,7,5,5,2,2,1,4,0,4,0,0,0,1,2,1,2,0,2,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021567",351,5,6,2,4,3,3,2,6,2,1,6,3,5,5,6,2,3,1,1,4,4,4,14,13,12,15,10,9,10,11,13,11,7,8,3,5,7,8,4,5,6,6,4,1,4,4,3,5,4,3,4,3,2,5,3,3,4,3,1,1,1,0,1,3,1,1,3,1,2,4,4,2,1,0,0,4,0,2,1,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"E00021569",302,3,6,2,3,3,3,1,3,3,4,4,3,1,1,1,1,1,1,1,4,11,5,8,9,17,15,13,16,16,9,9,9,7,8,5,7,5,2,4,5,2,0,9,2,2,2,3,6,3,3,2,4,0,1,0,0,2,2,0,0,2,0,3,1,6,0,2,0,4,0,1,0,0,2,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"E00021572",433,3,3,7,6,5,6,8,4,2,7,3,5,3,4,6,4,4,11,18,30,17,12,16,21,11,10,16,14,4,12,11,5,8,12,3,5,7,3,3,2,5,3,5,9,2,5,3,1,3,3,3,5,5,2,3,1,5,3,1,0,3,1,2,3,2,2,2,1,0,1,1,0,1,2,0,1,0,2,2,1,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021574",267,2,1,3,1,2,4,2,1,4,2,0,5,3,3,7,3,5,5,6,3,9,3,6,8,9,15,9,6,4,7,8,6,5,3,3,4,6,7,3,2,2,1,0,7,2,3,1,6,1,1,4,1,3,1,1,0,2,5,4,2,2,0,1,3,6,2,1,1,0,2,2,1,1,3,1,0,1,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021577",291,7,3,4,2,1,7,5,5,8,7,6,5,1,4,4,2,7,4,6,1,2,8,4,6,4,3,9,5,6,8,5,7,4,4,5,5,3,1,2,4,1,10,5,1,3,5,0,4,6,5,1,3,4,3,4,3,2,3,2,3,0,1,3,2,2,1,0,1,0,1,4,2,0,1,4,1,2,2,2,0,1,1,0,1,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
"E00021579",362,9,10,8,17,6,9,10,9,6,8,6,8,4,2,5,6,4,2,2,4,5,15,7,10,11,7,10,10,12,3,5,8,5,8,4,8,7,5,5,1,9,8,5,5,4,7,2,4,3,4,1,2,1,0,1,0,1,2,0,0,1,1,1,2,2,2,1,1,0,0,2,2,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021580",423,10,8,5,8,9,10,11,7,9,5,10,5,6,6,8,8,6,3,4,7,7,15,12,14,4,16,5,11,8,14,8,8,10,4,6,6,8,7,8,3,7,9,5,3,3,8,4,2,2,1,2,3,2,5,1,2,3,4,0,1,3,5,3,2,0,1,0,0,0,0,2,1,1,2,2,1,2,0,4,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021582",401,2,2,5,8,6,3,6,3,2,12,7,9,5,4,16,12,10,6,10,7,8,12,9,8,8,12,8,4,10,3,7,8,6,2,6,5,4,10,5,8,4,7,5,7,6,3,1,8,2,2,2,4,3,3,4,2,1,2,5,4,4,3,5,5,2,3,2,3,3,1,1,2,2,0,1,2,1,0,0,0,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021583",434,6,4,10,12,7,7,6,5,8,11,9,7,12,8,11,7,6,6,8,12,14,7,10,9,12,5,5,7,9,11,7,7,10,7,7,8,10,5,9,10,3,7,7,1,2,5,3,4,4,2,2,2,6,5,3,0,3,2,3,1,4,0,1,1,5,1,0,1,0,2,1,3,2,2,1,4,1,1,0,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021584",302,4,3,2,4,5,8,7,2,2,5,0,2,7,4,5,4,4,5,5,4,5,4,3,8,13,4,5,3,10,6,4,9,2,3,3,9,2,5,7,5,4,6,4,1,6,1,2,2,4,4,0,4,4,2,2,5,4,2,3,1,2,4,1,1,5,3,5,1,3,1,2,5,1,0,0,1,0,1,0,1,0,5,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00021585",590,12,13,6,13,8,11,7,14,11,12,7,13,9,12,6,12,12,11,10,15,16,23,22,16,14,13,9,15,12,14,9,6,12,11,7,7,8,6,5,10,9,8,7,3,7,6,8,6,5,6,4,3,10,5,2,3,4,1,3,4,3,1,1,3,1,2,1,0,1,1,0,1,2,4,0,0,2,0,1,2,4,0,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
"E00021586",455,8,11,10,5,7,13,11,9,8,9,7,10,8,4,7,5,8,3,5,3,8,14,10,8,11,13,9,10,9,10,11,11,8,16,8,5,9,9,7,6,4,4,6,7,4,3,2,0,2,3,1,1,2,5,2,2,2,4,5,3,0,5,2,4,2,1,0,2,2,2,1,4,2,2,2,2,1,4,1,2,2,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021587",396,10,5,3,9,5,6,6,4,6,5,7,6,9,12,7,5,6,4,8,10,4,12,11,12,4,15,8,2,5,5,5,4,9,5,9,7,7,5,4,3,7,3,5,5,4,3,6,7,7,6,5,5,2,2,3,3,1,3,2,1,0,2,2,2,0,3,0,2,0,3,2,0,2,2,2,0,2,4,1,2,1,1,0,1,5,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0
"E00021588",333,9,8,13,9,2,7,3,5,7,5,4,8,2,1,6,3,0,3,1,2,7,4,5,4,4,4,8,7,5,8,10,3,4,9,8,3,6,6,6,4,6,5,1,4,1,4,1,4,2,2,0,1,1,6,5,1,4,3,6,4,5,2,1,4,3,0,3,1,0,0,2,5,3,2,1,3,3,1,4,5,1,1,2,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"E00021590",376,4,3,8,7,5,7,3,8,4,5,5,5,3,8,7,8,8,3,6,5,6,14,8,5,9,2,4,5,4,5,9,11,8,9,9,7,5,4,4,7,2,2,12,0,4,3,4,3,2,1,4,5,5,3,7,2,5,4,5,3,2,2,1,3,0,2,5,2,2,1,1,0,3,2,7,1,3,3,2,2,4,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"E00021591",491,12,15,7,17,9,17,14,13,10,11,14,11,9,13,13,15,10,7,10,4,4,5,4,6,3,5,5,9,3,6,11,10,4,10,10,13,7,13,7,7,11,4,7,8,5,2,3,7,0,3,1,3,2,5,1,0,0,2,3,0,4,1,0,1,2,0,0,0,0,4,1,2,3,1,4,3,2,0,1,1,2,2,1,3,0,2,2,1,2,2,0,0,0,0,1,0,1,2,0,0,0
"E00021592",315,5,1,4,4,9,4,5,2,2,4,3,5,3,7,2,4,4,5,3,1,8,8,11,3,8,9,11,4,8,5,5,3,4,2,5,5,6,10,6,2,7,2,2,4,2,2,2,9,3,8,3,5,4,3,3,5,0,3,2,1,4,1,3,0,3,6,0,2,2,1,1,2,0,3,3,2,2,0,0,2,1,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00021593",225,4,1,3,3,3,2,1,1,0,0,2,1,1,2,1,0,2,0,0,2,2,8,2,5,0,0,4,7,4,1,2,1,4,2,3,2,2,3,1,2,1,1,3,4,0,3,5,2,0,0,1,0,1,4,3,4,1,2,3,5,5,10,4,7,3,5,2,4,4,1,2,2,6,2,4,7,3,3,4,6,2,0,4,1,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
"E00021594",336,3,2,2,3,5,7,3,3,6,8,6,5,3,2,2,4,7,4,3,5,8,9,5,13,12,10,9,3,6,8,6,8,4,3,7,3,8,8,3,5,6,3,5,6,7,2,1,1,3,5,4,4,3,3,4,3,0,1,3,1,1,5,3,1,3,1,1,2,1,0,0,1,2,1,1,2,3,1,1,2,0,2,0,4,1,1,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0
"E00021595",354,4,6,2,6,5,3,3,5,4,5,8,0,6,2,1,0,5,6,2,6,4,9,14,5,10,12,13,10,4,8,9,7,4,6,7,5,9,5,9,4,4,4,4,8,2,5,3,4,8,3,6,4,1,1,6,0,6,6,4,1,2,3,2,2,2,0,3,2,2,1,3,2,1,0,0,1,4,2,0,2,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021596",381,7,7,1,3,2,8,8,2,3,2,3,0,2,2,1,4,3,4,3,1,3,7,7,12,7,13,13,13,8,10,14,11,6,7,2,6,8,6,5,5,3,4,7,8,5,6,6,7,3,5,2,5,5,5,2,4,4,5,3,1,3,2,5,2,2,0,1,3,2,2,3,4,1,2,4,1,4,1,4,1,2,2,2,3,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00021597",374,9,6,9,8,5,5,6,7,9,5,4,7,4,6,0,6,6,3,4,3,8,3,9,13,8,13,14,13,6,10,10,7,6,3,10,5,6,8,9,4,7,4,9,0,4,1,2,8,5,3,3,3,1,3,4,1,3,5,2,5,1,2,2,0,1,2,1,1,1,1,0,2,1,2,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021598",260,5,3,2,2,2,1,0,0,1,0,0,0,1,1,0,2,2,0,1,6,12,4,2,5,11,16,17,10,14,11,9,7,7,7,3,8,3,7,3,3,4,2,3,1,3,0,1,2,1,1,2,4,3,3,2,1,2,5,3,5,1,1,4,1,1,0,5,2,1,0,1,1,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021599",326,4,9,5,5,6,2,1,2,1,0,1,1,1,1,1,2,3,0,2,2,0,4,2,9,6,13,13,8,9,10,9,14,15,17,12,8,5,10,9,9,8,1,9,6,5,3,4,2,8,1,7,0,6,5,2,2,1,5,4,2,2,0,1,3,1,1,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021600",308,2,3,4,0,1,2,2,2,1,2,1,1,4,0,2,1,3,1,3,3,6,3,1,5,7,12,6,12,10,11,3,10,14,9,8,5,12,6,4,5,6,4,4,5,0,6,2,6,3,4,4,6,2,1,5,2,2,8,3,8,3,3,6,2,2,4,2,3,2,0,3,0,1,0,3,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021601",230,3,3,4,2,1,2,0,2,1,2,2,2,0,0,0,1,1,2,0,2,5,1,6,2,2,3,7,5,12,6,3,4,8,5,6,5,7,2,3,6,2,7,2,5,9,4,2,3,0,1,7,3,6,1,2,5,2,3,1,0,0,8,0,1,2,2,3,0,2,1,2,1,1,2,0,0,1,0,4,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021602",368,8,5,2,7,6,5,1,4,0,1,2,3,0,3,1,1,4,2,1,2,2,9,10,16,11,16,24,22,22,6,18,14,13,8,10,10,7,7,8,6,3,2,5,2,3,3,1,2,2,3,0,4,2,1,6,5,3,3,3,0,1,2,1,3,1,1,0,1,1,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021603",184,1,5,2,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4,2,1,9,6,9,6,7,4,11,7,4,10,6,5,6,3,5,3,9,2,4,1,3,7,1,2,6,0,3,1,5,0,1,1,1,0,0,1,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021604",356,6,5,7,9,3,6,3,1,4,2,1,3,4,1,4,7,4,0,3,2,8,6,6,7,7,11,7,14,8,11,10,12,11,13,3,9,9,5,9,5,9,5,3,3,8,1,5,2,2,2,3,2,4,2,5,4,6,2,1,1,6,1,3,4,2,3,2,2,1,0,1,2,0,2,1,2,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021605",289,1,7,5,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,9,10,10,17,10,11,11,7,5,15,15,10,3,5,8,1,6,0,4,4,5,3,4,5,3,3,2,2,1,2,3,2,4,3,0,4,2,2,2,2,3,5,2,4,0,1,4,3,2,1,1,1,2,1,2,2,0,1,2,2,2,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"E00021606",282,2,3,3,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,2,4,1,7,5,12,14,7,10,9,7,8,8,8,7,9,8,5,10,2,3,7,4,5,6,3,9,6,1,4,0,2,0,4,3,6,2,6,3,2,7,5,1,2,2,3,0,2,0,1,3,0,0,3,0,2,3,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021607",262,5,3,2,6,2,6,4,2,2,1,7,1,2,6,5,3,2,3,4,7,4,3,2,5,4,7,14,2,2,7,5,3,2,3,2,3,3,3,4,3,3,3,3,4,2,0,3,5,1,5,1,1,4,7,8,2,1,2,3,3,1,1,4,0,8,5,3,1,1,0,3,3,2,1,0,0,2,1,0,1,1,1,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00021608",217,1,2,0,1,0,0,0,0,1,1,3,2,0,1,2,1,1,0,3,1,5,1,10,8,5,12,5,10,11,10,7,11,2,5,8,8,2,3,1,1,4,3,4,1,2,3,4,1,1,3,3,1,4,3,3,4,2,2,7,0,2,0,3,2,1,1,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021610",323,6,5,4,5,6,2,3,6,4,3,2,1,1,1,5,2,1,2,0,0,3,4,5,12,5,12,6,8,10,14,12,8,9,13,9,12,11,8,9,3,4,2,4,3,1,2,1,7,1,3,7,3,1,3,4,3,1,1,3,0,2,3,2,1,1,1,0,0,0,0,1,1,2,1,0,3,2,3,1,1,3,2,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00021611",397,7,7,4,4,6,1,3,7,4,3,2,4,4,0,7,4,6,7,4,0,5,3,8,13,9,11,12,10,19,9,15,9,8,7,12,3,7,9,9,6,6,5,5,3,7,8,7,6,5,3,3,3,5,3,4,3,1,6,3,3,4,3,2,0,1,1,0,4,2,5,2,0,3,2,2,2,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021612",214,3,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,9,8,13,12,9,5,10,17,8,7,5,6,5,9,0,4,4,5,10,0,5,2,0,3,0,1,2,2,2,2,2,2,1,2,1,2,1,2,1,0,2,0,0,1,0,0,1,0,0,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021613",188,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,8,16,6,15,10,7,7,9,3,5,4,11,7,7,5,4,5,4,2,2,4,2,1,1,2,1,2,1,2,1,1,1,2,4,2,1,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021614",263,1,1,0,4,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,5,6,3,8,6,13,11,9,8,5,13,8,9,5,5,6,8,2,11,7,4,8,7,5,4,4,2,1,1,10,3,4,0,4,1,4,3,5,3,4,2,4,2,2,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00021615",218,2,0,2,2,1,2,0,1,1,0,1,0,0,1,0,0,0,1,1,1,2,1,1,2,0,4,2,5,3,11,19,6,14,4,5,2,6,6,7,13,5,6,5,2,4,7,2,2,5,5,4,8,3,0,3,3,2,6,1,1,1,3,2,2,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021616",438,1,8,12,9,9,13,5,10,10,5,7,9,6,7,8,4,7,3,5,2,10,9,13,9,6,10,13,18,9,9,16,9,7,6,11,8,8,5,9,2,9,8,3,7,3,3,2,2,5,2,4,6,0,2,4,3,2,5,2,2,4,2,1,1,3,1,2,1,0,1,4,3,1,0,2,0,2,1,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021617",166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,2,3,11,10,9,7,15,5,5,6,12,8,4,3,4,2,3,3,5,3,5,5,3,3,2,0,1,2,0,1,1,2,0,1,3,1,2,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021618",282,9,14,6,11,10,3,3,13,4,3,4,6,1,3,0,7,2,4,2,1,4,3,1,11,2,5,6,9,5,6,12,4,10,5,8,6,7,8,8,1,4,8,4,5,4,2,2,2,1,1,2,2,1,0,1,1,3,0,0,1,2,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021619",463,10,11,16,15,21,11,11,8,5,5,7,3,6,5,4,3,6,2,4,4,4,4,9,9,16,17,13,12,13,10,9,12,3,10,5,10,12,11,6,9,7,7,1,10,2,4,2,3,3,3,3,5,3,3,1,2,6,2,1,3,2,3,3,2,3,0,2,0,1,1,2,2,2,4,2,1,1,2,0,0,0,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021620",246,6,2,4,3,3,4,1,3,2,0,3,3,1,0,2,2,2,0,4,3,6,7,3,3,7,6,10,11,9,6,4,9,5,11,5,4,7,4,4,1,8,3,3,3,3,1,0,5,4,6,3,2,1,0,4,2,2,0,5,1,2,0,0,2,1,3,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021621",333,12,7,10,4,7,7,4,2,8,3,2,3,3,7,4,2,4,2,5,4,5,8,11,10,12,11,5,8,7,4,8,4,6,4,8,6,3,5,4,4,2,5,2,1,5,2,3,6,1,3,2,4,3,3,5,4,4,2,1,2,4,0,1,1,1,5,2,2,0,0,1,2,2,3,2,0,2,0,2,1,0,0,0,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"E00021622",247,5,2,2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,1,2,2,8,8,14,8,17,7,15,18,14,16,12,10,11,6,4,5,0,3,2,8,6,3,1,3,2,2,1,2,1,0,2,0,0,2,1,2,3,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021623",189,3,4,2,1,6,4,3,1,2,4,2,4,6,3,5,6,3,2,2,2,3,1,1,1,3,3,2,5,2,1,7,7,2,8,5,3,3,3,4,2,7,5,1,1,4,3,0,3,0,5,1,2,0,1,3,3,3,3,3,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021624",292,1,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,5,0,4,10,12,5,13,11,6,7,11,10,16,9,13,7,12,5,5,6,3,7,3,3,6,1,1,4,7,8,2,6,5,6,2,3,3,4,5,3,3,3,2,1,4,2,5,1,0,3,0,0,0,1,0,1,0,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00021625",510,8,8,3,2,1,0,0,2,2,0,0,0,0,1,0,0,1,0,1,1,2,5,10,19,26,27,11,29,23,29,20,18,28,17,18,12,10,13,11,14,10,9,11,10,7,5,6,5,5,7,9,6,4,7,5,3,3,1,6,6,0,1,0,3,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021626",329,2,4,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,2,5,3,5,6,10,5,12,15,15,16,14,10,6,11,6,7,11,5,6,4,9,13,7,5,5,1,6,7,6,4,4,0,1,5,6,3,1,5,3,2,6,4,2,1,4,2,3,4,2,2,1,1,1,0,0,0,1,2,2,0,1,1,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021627",372,5,6,3,2,2,1,0,2,0,1,3,3,1,0,0,1,0,0,0,1,1,5,5,12,16,20,22,13,27,15,20,19,16,9,14,15,13,11,7,4,8,7,3,2,9,3,4,2,1,7,4,1,1,2,1,0,4,0,3,1,2,1,1,3,1,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
