"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E00021675",518,52,1,0,6,4,0,0,0,2,12,366,0,0,26,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,9,0,1,5,0,0,0,2,3,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021676",293,115,8,0,13,1,2,6,2,9,0,5,14,0,5,0,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,7,0,2,2,2,0,0,15,7,0,3,0,0,5,0,0,0,0,0,0,0,13,7,1,26,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
"E00021677",345,67,0,0,3,0,5,1,0,9,5,203,1,5,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021678",438,158,5,1,4,1,2,6,1,12,4,154,6,1,8,0,0,1,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,0,10,2,0,1,0,0,1,0,0,6,0,0,0,0,2,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00021679",150,44,7,0,3,0,2,0,0,0,0,59,0,1,6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021680",494,169,12,2,10,4,1,4,3,8,2,156,12,2,16,3,1,7,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,1,1,0,2,0,8,2,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,30,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021681",262,88,6,0,9,1,2,4,1,12,3,23,13,4,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,1,1,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,0,0,14,4,0,26,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0
"E00021682",545,78,7,5,6,1,3,7,2,15,9,297,6,3,7,1,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,1,1,0,0,0,12,3,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,29,0,5,0,0,0,0,5,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00021683",509,53,4,1,5,0,3,5,0,11,9,344,4,0,6,0,0,6,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,6,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,14,0,1,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"E00021685",568,127,8,1,12,3,3,9,1,7,3,257,4,0,22,7,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,3,1,0,0,2,6,2,1,0,0,0,2,0,0,0,0,0,0,0,6,3,0,33,0,4,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"E00021686",531,137,11,0,25,7,2,12,1,19,13,16,43,1,14,5,1,5,0,0,0,0,0,1,5,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,4,1,0,1,0,0,26,2,12,0,1,0,0,11,8,0,4,0,1,13,0,2,1,0,0,0,0,26,11,0,62,0,7,0,0,1,0,0,0,0,2,0,0,3,7,0,0,0,0,1,0,0,0,0
"E00021687",435,146,11,0,5,0,7,9,2,5,16,90,9,1,22,10,0,5,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,14,0,0,2,0,4,3,2,1,0,0,0,0,0,5,1,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021688",381,65,5,0,6,1,2,3,0,1,6,220,5,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,10,2,1,0,0,0,0,11,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,12,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00021689",399,135,7,0,7,2,1,6,3,15,3,9,24,2,9,0,0,16,0,1,0,0,0,0,9,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,0,4,1,0,17,0,15,1,0,3,0,16,2,0,2,0,0,3,0,0,0,0,0,0,0,5,3,0,48,0,4,1,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0
"E00021690",445,124,9,0,11,2,3,4,0,9,15,127,8,3,19,0,4,1,1,0,0,1,0,0,14,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,0,0,0,1,10,5,0,0,0,0,2,0,0,0,0,2,0,0,3,3,1,36,0,3,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021691",315,107,3,0,4,2,1,2,1,16,8,117,2,0,7,5,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,1,5,0,0,1,0,0,3,1,0,0,0,0,0,0,1,2,0,8,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"E00021692",271,133,7,0,4,2,2,2,0,13,0,18,7,2,4,3,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,8,3,0,10,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
"E00021693",430,125,15,1,6,0,0,2,0,7,0,156,4,0,13,6,2,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,7,1,1,0,1,0,1,10,3,0,2,0,0,9,0,0,0,0,0,0,0,8,0,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"E00021694",454,105,6,0,4,0,1,5,1,2,9,248,2,0,3,6,1,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,4,0,1,0,0,3,1,0,1,0,0,0,0,1,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021695",372,171,4,0,9,4,0,5,0,10,0,90,5,1,2,4,1,4,1,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,1,1,0,6,2,0,3,0,0,1,0,0,2,0,3,0,1,4,1,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0
"E00021696",527,146,5,0,6,6,1,7,0,20,7,259,9,0,9,5,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021697",305,99,6,0,0,3,1,3,0,3,0,89,4,0,28,7,0,7,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,17,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021698",340,217,14,0,7,0,1,3,1,4,0,31,3,1,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,15,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"E00021699",390,156,19,0,8,3,5,1,0,2,1,113,8,0,18,12,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"E00021700",511,191,13,0,13,7,1,5,0,8,5,112,9,3,16,7,0,6,0,0,0,0,0,0,11,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,7,0,0,0,1,4,1,12,0,0,0,0,0,3,0,0,0,1,0,0,5,14,2,0,35,0,5,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"E00021701",442,205,11,1,19,0,2,3,1,1,0,90,10,0,9,6,0,0,0,0,0,0,0,0,16,2,0,0,0,4,0,0,1,0,0,1,0,0,1,2,1,1,0,0,1,0,0,6,1,2,0,0,1,1,3,0,0,0,1,0,6,0,0,0,0,0,0,0,4,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021702",370,111,2,0,1,4,4,0,0,0,3,148,0,0,22,14,0,5,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"E00021703",315,112,4,0,4,4,2,5,2,1,1,108,3,0,8,5,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,1,0,1,1,0,6,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"E00021704",375,133,15,0,8,0,0,7,5,1,0,108,5,1,16,5,0,10,0,0,0,0,0,1,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,5,0,1,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021705",431,152,6,0,7,4,3,5,1,0,1,146,10,0,14,7,0,3,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8,1,1,0,0,0,0,7,7,0,0,0,1,5,0,0,0,3,0,0,0,4,2,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021706",338,76,8,0,2,2,1,0,1,0,0,174,2,1,17,8,0,6,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0
"E00021707",377,99,6,0,2,2,1,7,0,1,1,166,7,0,12,16,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,2,4,0,0,0,1,2,0,0,0,0,0,0,1,3,1,0,12,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021708",298,142,12,0,7,1,2,6,1,1,2,65,1,0,10,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,0,0,0
"E00021709",324,74,3,0,0,7,5,3,0,6,0,154,1,1,19,5,0,9,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021710",313,95,5,0,9,9,2,5,0,2,1,117,4,0,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,3,0,1,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,2,5,0,0,2,0,1,0,0,0,0
"E00021711",471,134,3,0,9,1,0,9,1,8,4,141,14,1,6,14,0,2,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,8,1,4,0,0,0,0,8,6,0,0,0,1,2,0,0,0,0,0,0,2,3,4,0,44,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0
"E00021712",297,119,9,0,4,0,3,9,1,4,6,27,3,0,12,12,0,0,2,0,0,0,0,1,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,11,2,0,0,0,2,1,9,1,0,1,0,0,5,0,0,0,0,0,0,0,7,2,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0
"E00021713",295,65,9,0,8,1,2,6,3,0,0,139,8,0,18,4,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0
"E00021714",209,67,1,0,2,4,5,1,0,3,0,80,3,1,8,6,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021715",361,106,1,4,3,4,2,2,0,11,0,152,3,0,9,5,1,3,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,1,0,1,0,0,0
"E00021716",280,125,9,0,3,2,1,4,0,1,3,78,2,0,4,12,0,4,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021717",253,59,8,0,5,5,0,0,2,2,8,98,0,0,13,5,0,1,1,1,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,2,0,1,1,0,0,0
"E00021718",361,137,10,0,6,2,2,4,0,9,1,90,5,0,7,6,0,8,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,3,0,1,3,0,5,0,0,0,0,0,0,1,7,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"E00021719",163,47,0,0,0,2,0,0,0,0,0,80,0,0,4,3,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"E00021722",342,107,4,0,6,2,19,2,2,0,1,63,0,16,36,9,0,2,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,3,0,0,5,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0
"E00021723",295,103,9,1,4,1,6,3,0,6,0,85,6,0,19,6,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,14,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"E00021724",260,161,9,0,4,2,3,13,2,1,0,3,2,0,7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,4,1,0,0,0,0,4,0,0,0,1,0,0,0,3,1,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021725",232,170,7,0,1,4,1,4,0,0,0,0,3,0,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0
"E00021726",268,83,3,0,2,0,0,0,0,3,3,118,1,0,16,6,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021727",249,74,4,0,3,6,2,3,0,0,3,67,7,0,43,7,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021728",253,101,5,0,1,1,3,2,0,6,1,55,4,0,22,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1,0,0,0,2,0,3,1,0,3,0,0,1,0,0,0,1,0,0,0,3,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
"E00021729",190,77,8,0,3,0,1,0,0,2,0,66,2,0,3,5,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00021730",370,123,11,0,3,12,0,0,1,8,1,115,12,0,14,4,0,2,0,0,4,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,0,7,3,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
"E00021731",396,119,6,0,11,4,3,11,0,2,0,162,10,0,26,0,0,10,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021732",268,91,4,0,4,11,1,10,0,1,0,88,0,0,4,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"E00021733",578,176,9,0,7,2,1,6,2,19,18,188,18,1,19,4,1,9,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,1,1,0,0,0,8,24,1,0,0,1,0,2,0,0,1,0,1,4,1,0,0,0,0,0,0,1,2,0,25,0,7,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"E00021734",599,60,10,2,4,0,2,4,1,13,6,420,6,1,23,2,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2,0,1,2,0,0,0,1,0,0,0,1,2,0,5,0,2,0,0,0,0,7,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"E00021735",481,33,3,0,3,0,2,0,1,8,21,336,2,3,13,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,4,2,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"E00021736",492,79,1,0,7,1,3,1,4,13,5,332,3,0,8,0,1,7,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021737",283,78,5,0,3,2,3,0,1,6,1,126,6,0,8,0,1,5,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,11,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"E00021738",332,39,0,0,0,0,0,2,1,1,5,237,5,0,12,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00021739",273,91,2,1,13,4,1,1,1,8,9,29,12,2,4,0,0,4,0,0,0,9,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,2,0,0,6,3,0,0,0,0,1,0,0,3,0,0,0,0,0,6,0,22,0,16,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0
"E00021740",393,72,5,0,9,0,2,3,0,9,4,169,4,0,36,7,1,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5,0,0,0,0,0,2,12,0,0,0,0,0,8,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,11,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0
"E00021741",223,83,11,0,7,2,2,5,2,13,3,0,14,0,5,3,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,3,1,4,1,0,0,0,6,2,0,3,0,0,2,0,0,0,1,0,0,0,3,4,0,21,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0
"E00021742",547,122,7,0,11,3,3,8,10,19,10,225,2,0,18,3,1,8,0,0,5,0,0,0,3,4,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,3,0,0,1,0,0,7,5,1,1,0,0,0,5,2,0,0,0,0,1,1,0,5,0,2,0,0,2,4,1,26,0,1,0,0,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
"E00021743",313,47,5,0,6,0,2,2,0,6,19,153,4,0,13,2,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0,3,0,1,0,0,1,1,0,11,0,7,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0
"E00021744",568,157,12,0,16,1,3,9,1,17,19,122,19,1,13,6,0,25,0,1,0,1,0,0,8,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,3,0,0,0,0,0,14,0,3,0,1,4,0,16,1,0,2,0,0,6,0,0,0,0,0,0,2,2,7,0,50,0,7,1,1,0,1,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0
"E00021745",233,63,1,0,2,0,0,6,0,0,0,102,1,0,7,4,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
